"Area_code","LSOA_name","A_All","A_0to14","A_15to24","A_25to49","A_50to64","A_65plus","M_All","M_0to14","M_15to24","M_25to49","M_50to64","M_65plus","F_All","F_0to14","F_15to24","F_25to49","F_50to64","F_65plus"
"E01012091","Middlesbrough007F","1,657","465","251","466",301,"174","786",224,"122","197",154,89,"871",241,"129","269",147,85
